"Date","Age Group","Sex","Sinovac 1st dose","Sinovac 2nd dose","Sinovac 3rd dose","Sinovac 4th dose","Sinovac 5th dose","Sinovac 6th dose","BioNTech 1st dose","BioNTech 2nd dose","BioNTech 3rd dose","BioNTech 4th dose","BioNTech 5th dose","BioNTech 6th dose"
"2021-10-21","0-19","F","1","9","0","0","0","0","129","50","0","0","0","0"
"2021-10-21","0-19","M","5","13","0","0","0","0","122","43","0","0","0","0"
"2021-10-21","20-29","F","47","78","0","0","0","0","116","365","0","0","0","0"
"2021-10-21","20-29","M","33","56","0","0","0","0","161","351","0","0","0","0"
"2021-10-21","30-39","F","88","168","0","0","0","0","194","507","1","0","0","0"
"2021-10-21","30-39","M","52","111","0","0","0","0","134","347","3","0","0","0"
"2021-10-21","40-49","F","133","269","0","0","0","0","109","402","0","0","0","0"
"2021-10-21","40-49","M","81","178","0","0","0","0","109","277","1","0","0","0"
"2021-10-21","50-59","F","237","414","0","0","0","0","151","388","1","0","0","0"
"2021-10-21","50-59","M","148","257","0","0","0","0","120","242","2","0","0","0"
"2021-10-21","60-69","F","299","450","0","0","0","0","172","352","3","0","0","0"
"2021-10-21","60-69","M","245","391","0","0","0","0","167","286","2","0","0","0"
"2021-10-21","70-79","F","264","309","0","0","0","0","115","186","0","0","0","0"
"2021-10-21","70-79","M","192","266","0","0","0","0","122","171","0","0","0","0"
"2021-10-21","80 and above","F","129","211","0","0","0","0","58","50","0","0","0","0"
"2021-10-21","80 and above","M","108","140","0","0","0","0","49","59","1","0","0","0"
"2021-10-22","0-19","F","9","11","0","0","0","0","400","115","0","0","0","0"
"2021-10-22","0-19","M","5","16","0","0","0","0","469","97","0","0","0","0"
"2021-10-22","20-29","F","38","104","0","0","0","0","180","561","0","0","0","0"
"2021-10-22","20-29","M","39","86","0","0","0","0","195","450","0","0","0","0"
"2021-10-22","30-39","F","119","239","0","0","0","0","301","789","0","0","0","0"
"2021-10-22","30-39","M","65","137","0","0","0","0","180","391","0","0","0","0"
"2021-10-22","40-49","F","161","389","0","0","0","0","225","724","0","0","0","0"
"2021-10-22","40-49","M","85","215","0","0","0","0","150","351","0","0","0","0"
"2021-10-22","50-59","F","245","554","0","0","0","0","255","542","0","0","0","0"
"2021-10-22","50-59","M","156","329","0","0","0","0","135","292","0","0","0","0"
"2021-10-22","60-69","F","355","665","0","0","0","0","222","409","0","0","0","0"
"2021-10-22","60-69","M","249","459","0","0","0","0","171","227","2","0","0","0"
"2021-10-22","70-79","F","322","350","0","0","0","0","114","110","0","0","0","0"
"2021-10-22","70-79","M","244","313","0","0","0","0","123","91","1","0","0","0"
"2021-10-22","80 and above","F","184","169","0","0","0","0","51","37","0","0","0","0"
"2021-10-22","80 and above","M","134","141","0","0","0","0","39","31","0","0","0","0"
"2021-10-23","0-19","F","8","18","0","0","0","0","318","138","3","0","0","0"
"2021-10-23","0-19","M","8","16","0","0","0","0","414","124","0","0","0","0"
"2021-10-23","20-29","F","48","107","0","0","0","0","261","621","0","0","0","0"
"2021-10-23","20-29","M","38","101","0","0","0","0","236","497","0","0","0","0"
"2021-10-23","30-39","F","100","238","0","0","0","0","347","780","1","0","0","0"
"2021-10-23","30-39","M","60","148","0","0","0","0","185","486","1","0","0","0"
"2021-10-23","40-49","F","127","386","0","0","0","0","253","667","0","0","0","0"
"2021-10-23","40-49","M","70","229","0","0","0","0","159","400","0","0","0","0"
"2021-10-23","50-59","F","200","488","0","0","0","0","192","580","1","0","0","0"
"2021-10-23","50-59","M","134","364","0","0","0","0","149","368","1","0","0","0"
"2021-10-23","60-69","F","220","523","0","0","0","0","191","406","0","0","0","0"
"2021-10-23","60-69","M","163","410","0","0","0","0","146","335","0","0","0","0"
"2021-10-23","70-79","F","107","319","0","0","0","0","85","175","0","0","0","0"
"2021-10-23","70-79","M","78","210","0","0","0","0","55","93","0","0","0","0"
"2021-10-23","80 and above","F","74","131","0","0","0","0","29","66","0","0","0","0"
"2021-10-23","80 and above","M","40","99","0","0","0","0","31","44","0","0","0","0"
"2021-10-24","0-19","F","2","2","7","0","0","0","155","59","0","0","0","0"
"2021-10-24","0-19","M","3","5","3","0","0","0","218","63","0","0","0","0"
"2021-10-24","20-29","F","35","67","0","0","0","0","166","308","0","0","0","0"
"2021-10-24","20-29","M","25","55","1","0","0","0","142","252","0","0","0","0"
"2021-10-24","30-39","F","62","121","0","0","0","0","273","453","0","0","0","0"
"2021-10-24","30-39","M","33","64","0","0","0","0","127","306","0","0","0","0"
"2021-10-24","40-49","F","76","174","3","0","0","0","186","358","0","0","0","0"
"2021-10-24","40-49","M","42","101","2","0","0","0","88","204","0","0","0","0"
"2021-10-24","50-59","F","83","192","2","0","0","0","112","248","0","0","0","0"
"2021-10-24","50-59","M","55","163","2","0","0","0","63","166","0","0","0","0"
"2021-10-24","60-69","F","76","194","1","0","0","0","77","154","0","0","0","0"
"2021-10-24","60-69","M","87","197","0","0","0","0","70","151","0","0","0","0"
"2021-10-24","70-79","F","43","93","0","0","0","0","31","70","0","0","0","0"
"2021-10-24","70-79","M","28","90","0","0","0","0","25","62","0","0","0","0"
"2021-10-24","80 and above","F","21","36","0","0","0","0","21","23","0","0","0","0"
"2021-10-24","80 and above","M","21","20","0","0","0","0","10","23","0","0","0","0"
"2021-10-25","0-19","F","2","14","0","0","0","0","91","44","0","0","0","0"
"2021-10-25","0-19","M","13","13","0","0","0","0","120","54","0","0","0","0"
"2021-10-25","20-29","F","42","101","0","0","0","0","145","260","0","0","0","0"
"2021-10-25","20-29","M","39","69","0","0","0","0","150","328","0","0","0","0"
"2021-10-25","30-39","F","78","204","2","0","0","0","155","324","1","0","0","0"
"2021-10-25","30-39","M","76","151","2","0","0","0","134","289","1","0","0","0"
"2021-10-25","40-49","F","123","323","6","0","0","0","151","235","9","0","0","0"
"2021-10-25","40-49","M","78","227","4","0","0","0","112","196","7","0","0","0"
"2021-10-25","50-59","F","192","520","7","0","0","0","140","249","10","0","0","0"
"2021-10-25","50-59","M","156","302","7","0","0","0","141","159","12","0","0","0"
"2021-10-25","60-69","F","245","543","1","0","0","0","208","266","4","0","0","0"
"2021-10-25","60-69","M","223","486","5","0","0","0","180","277","14","0","0","0"
"2021-10-25","70-79","F","207","363","0","0","0","0","118","150","3","0","0","0"
"2021-10-25","70-79","M","138","269","2","0","0","0","133","165","6","0","0","0"
"2021-10-25","80 and above","F","89","193","0","0","0","0","44","69","1","0","0","0"
"2021-10-25","80 and above","M","81","119","0","0","0","0","58","53","3","0","0","0"
"2021-10-26","0-19","F","0","11","0","0","0","0","115","24","0","0","0","0"
"2021-10-26","0-19","M","7","8","0","0","0","0","119","50","0","0","0","0"
"2021-10-26","20-29","F","27","87","0","0","0","0","94","193","0","0","0","0"
"2021-10-26","20-29","M","31","100","1","0","0","0","169","196","0","0","0","0"
"2021-10-26","30-39","F","91","216","0","0","0","0","153","233","1","0","0","0"
"2021-10-26","30-39","M","62","120","0","0","0","0","126","194","2","0","0","0"
"2021-10-26","40-49","F","121","333","0","0","0","0","121","202","2","0","0","0"
"2021-10-26","40-49","M","55","194","2","0","0","0","111","170","5","0","0","0"
"2021-10-26","50-59","F","156","503","2","0","0","0","147","210","1","0","0","0"
"2021-10-26","50-59","M","103","326","0","0","0","0","88","177","6","0","0","0"
"2021-10-26","60-69","F","219","545","0","0","0","0","187","226","3","0","0","0"
"2021-10-26","60-69","M","175","400","0","0","0","0","184","213","4","0","0","0"
"2021-10-26","70-79","F","140","327","0","0","0","0","105","127","0","0","0","0"
"2021-10-26","70-79","M","135","248","0","0","0","0","113","131","0","0","0","0"
"2021-10-26","80 and above","F","119","188","0","0","0","0","40","53","0","0","0","0"
"2021-10-26","80 and above","M","80","126","0","0","0","0","44","42","0","0","0","0"
"2021-10-27","0-19","F","1","4","0","0","0","0","93","30","0","0","0","0"
"2021-10-27","0-19","M","6","2","0","0","0","0","87","25","0","0","0","0"
"2021-10-27","20-29","F","37","51","0","0","0","0","125","189","0","0","0","0"
"2021-10-27","20-29","M","39","41","0","0","0","0","146","201","0","0","0","0"
"2021-10-27","30-39","F","72","134","0","0","0","0","141","239","2","0","0","0"
"2021-10-27","30-39","M","50","84","0","0","0","0","150","195","0","0","0","0"
"2021-10-27","40-49","F","116","190","0","0","0","0","129","212","2","0","0","0"
"2021-10-27","40-49","M","74","123","0","0","0","0","98","128","3","0","0","0"
"2021-10-27","50-59","F","185","311","0","0","0","0","149","223","4","0","0","0"
"2021-10-27","50-59","M","120","182","0","0","0","0","108","151","2","0","0","0"
"2021-10-27","60-69","F","271","424","0","0","0","0","193","236","2","0","0","0"
"2021-10-27","60-69","M","190","295","0","0","0","0","140","230","3","0","0","0"
"2021-10-27","70-79","F","194","218","0","0","0","0","108","121","0","0","0","0"
"2021-10-27","70-79","M","144","183","0","0","0","0","117","130","1","0","0","0"
"2021-10-27","80 and above","F","131","170","0","0","0","0","62","65","0","0","0","0"
"2021-10-27","80 and above","M","75","116","0","0","0","0","49","65","0","0","0","0"
"2021-10-28","0-19","F","4","7","0","0","0","0","106","32","0","0","0","0"
"2021-10-28","0-19","M","8","7","0","0","0","0","149","39","0","0","0","0"
"2021-10-28","20-29","F","43","58","0","0","0","0","130","237","0","0","0","0"
"2021-10-28","20-29","M","30","66","1","0","0","0","163","233","0","0","0","0"
"2021-10-28","30-39","F","91","142","2","0","0","0","191","315","4","0","0","0"
"2021-10-28","30-39","M","48","113","0","0","0","0","161","251","2","0","0","0"
"2021-10-28","40-49","F","101","265","12","0","0","0","141","277","17","0","0","0"
"2021-10-28","40-49","M","69","176","2","0","0","0","98","194","5","0","0","0"
"2021-10-28","50-59","F","172","396","8","0","0","0","171","260","11","0","0","0"
"2021-10-28","50-59","M","126","238","6","0","0","0","117","162","7","0","0","0"
"2021-10-28","60-69","F","269","466","1","0","0","0","185","215","7","0","0","0"
"2021-10-28","60-69","M","192","392","0","0","0","0","232","197","12","0","0","0"
"2021-10-28","70-79","F","180","289","1","0","0","0","126","136","1","0","0","0"
"2021-10-28","70-79","M","156","229","3","0","0","0","122","128","1","0","0","0"
"2021-10-28","80 and above","F","133","156","0","0","0","0","52","54","0","0","0","0"
"2021-10-28","80 and above","M","76","118","1","0","0","0","58","47","2","0","0","0"
"2021-10-29","0-19","F","6","9","0","0","0","0","300","66","0","0","0","0"
"2021-10-29","0-19","M","9","8","0","0","0","0","351","60","0","0","0","0"
"2021-10-29","20-29","F","32","54","0","0","0","0","184","247","0","0","0","0"
"2021-10-29","20-29","M","34","62","0","0","0","0","193","257","0","0","0","0"
"2021-10-29","30-39","F","84","146","0","0","0","0","317","379","0","0","0","0"
"2021-10-29","30-39","M","72","82","0","0","0","0","190","249","0","0","0","0"
"2021-10-29","40-49","F","139","217","0","0","0","0","249","328","0","0","0","0"
"2021-10-29","40-49","M","97","128","0","0","0","0","146","200","0","0","0","0"
